go_id,name_1006,namespace_1003
GO:0046912,"transferase activity, transferring acyl groups, acyl groups converted into alkyl on transfer",molecular_function
GO:0010375,stomatal complex patterning,biological_process
GO:0015630,microtubule cytoskeleton,cellular_component
GO:0009531,secondary cell wall,cellular_component
GO:0009808,lignin metabolic process,biological_process
GO:0009830,cell wall modification involved in abscission,biological_process
GO:0009249,protein lipoylation,biological_process
GO:0090391,granum assembly,biological_process
GO:1903866,palisade mesophyll development,biological_process
GO:0008544,epidermis development,biological_process
GO:0010321,regulation of vegetative phase change,biological_process
GO:0009964,negative regulation of flavonoid biosynthetic process,biological_process
GO:0033729,anthocyanidin reductase activity,molecular_function
GO:0010143,cutin biosynthetic process,biological_process
GO:0043668,exine,cellular_component
GO:0046185,aldehyde catabolic process,biological_process
GO:0071771,aldehyde decarbonylase activity,molecular_function
GO:0004161,dimethylallyltranstransferase activity,molecular_function
GO:0019284,L-methionine biosynthetic process from S-adenosylmethionine,biological_process
GO:0043715,"2,3-diketo-5-methylthiopentyl-1-phosphate enolase activity",molecular_function
GO:0043716,2-hydroxy-3-keto-5-methylthiopentenyl-1-phosphate phosphatase activity,molecular_function
GO:0043874,acireductone synthase activity,molecular_function
GO:0046570,methylthioribulose 1-phosphate dehydratase activity,molecular_function
GO:0033473,indoleacetic acid conjugate metabolic process,biological_process
GO:0080030,methyl indole-3-acetate esterase activity,molecular_function
GO:0050664,"oxidoreductase activity, acting on NAD(P)H, oxygen as acceptor",molecular_function
GO:0000126,transcription factor TFIIIB complex,cellular_component
GO:0006384,transcription initiation from RNA polymerase III promoter,biological_process
GO:0050691,regulation of defense response to virus by host,biological_process
GO:0007032,endosome organization,biological_process
GO:0042398,cellular modified amino acid biosynthetic process,biological_process
GO:0009807,lignan biosynthetic process,biological_process
GO:0008898,S-adenosylmethionine-homocysteine S-methyltransferase activity,molecular_function
GO:0004165,dodecenoyl-CoA delta-isomerase activity,molecular_function
GO:0016032,viral process,biological_process
GO:0019048,modulation by virus of host morphology or physiology,biological_process
GO:0005838,proteasome regulatory particle,cellular_component
GO:0006672,ceramide metabolic process,biological_process
GO:0003991,acetylglutamate kinase activity,molecular_function
GO:0004042,acetyl-CoA:L-glutamate N-acetyltransferase activity,molecular_function
GO:0004349,glutamate 5-kinase activity,molecular_function
GO:0003904,deoxyribodipyrimidine photo-lyase activity,molecular_function
GO:0009650,UV protection,biological_process
GO:0042277,peptide binding,molecular_function
GO:0090548,response to nitrate starvation,biological_process
GO:1902025,nitrate import,biological_process
GO:0033567,"DNA replication, Okazaki fragment processing",biological_process
GO:0043142,single-stranded DNA-dependent ATPase activity,molecular_function
GO:0032875,regulation of DNA endoreduplication,biological_process
GO:0008541,"proteasome regulatory particle, lid subcomplex",cellular_component
GO:0048263,determination of dorsal identity,biological_process
GO:0080060,integument development,biological_process
GO:0001653,peptide receptor activity,molecular_function
GO:0048455,stamen formation,biological_process
GO:0005247,voltage-gated chloride channel activity,molecular_function
GO:0006821,chloride transport,biological_process
GO:0009671,nitrate:proton symporter activity,molecular_function
GO:0016891,"endoribonuclease activity, producing 5'-phosphomonoesters",molecular_function
GO:0008794,arsenate reductase (glutaredoxin) activity,molecular_function
GO:0003866,3-phosphoshikimate 1-carboxyvinyltransferase activity,molecular_function
GO:0018826,methionine gamma-lyase activity,molecular_function
GO:0000488,"maturation of LSU-rRNA from tetracistronic rRNA transcript (SSU-rRNA, LSU-rRNA, 4.5S-rRNA, 5S-rRNA)",biological_process
GO:0000489,"maturation of SSU-rRNA from tetracistronic rRNA transcript (SSU-rRNA, LSU-rRNA, 4.5S-rRNA, 5S-rRNA)",biological_process
GO:0032544,plastid translation,biological_process
GO:0004798,thymidylate kinase activity,molecular_function
GO:0006233,dTDP biosynthetic process,biological_process
GO:0004834,tryptophan synthase activity,molecular_function
GO:0052684,"L-serine hydro-lyase (adding indole, L-tryptophan-forming) activity",molecular_function
GO:0005775,vacuolar lumen,cellular_component
GO:0005776,autophagosome,cellular_component
GO:0019776,Atg8 ligase activity,molecular_function
GO:0019779,Atg8 activating enzyme activity,molecular_function
GO:0019786,Atg8-specific protease activity,molecular_function
GO:0080046,quercetin 4'-O-glucosyltransferase activity,molecular_function
GO:0009306,protein secretion,biological_process
GO:0016442,RISC complex,cellular_component
GO:0030915,Smc5-Smc6 complex,cellular_component
GO:0016337,single organismal cell-cell adhesion,biological_process
GO:0006878,cellular copper ion homeostasis,biological_process
GO:0015633,zinc transporting ATPase activity,molecular_function
GO:0071577,zinc II ion transmembrane transport,biological_process
GO:0010214,seed coat development,biological_process
GO:0015692,lead ion transport,biological_process
GO:0046865,terpenoid transport,biological_process
GO:0080168,abscisic acid transport,biological_process
GO:0004047,aminomethyltransferase activity,molecular_function
GO:0004350,glutamate-5-semialdehyde dehydrogenase activity,molecular_function
GO:0001026,TFIIIB-type transcription factor activity,molecular_function
GO:0006359,regulation of transcription from RNA polymerase III promoter,biological_process
GO:0016002,sulfite reductase activity,molecular_function
GO:0050311,sulfite reductase (ferredoxin) activity,molecular_function
GO:0016901,"oxidoreductase activity, acting on the CH-OH group of donors, quinone or similar compound as acceptor",molecular_function
GO:0003876,AMP deaminase activity,molecular_function
GO:0009168,purine ribonucleoside monophosphate biosynthetic process,biological_process
GO:0019239,deaminase activity,molecular_function
GO:0032264,IMP salvage,biological_process
GO:0015018,galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase activity,molecular_function
GO:0042285,xylosyltransferase activity,molecular_function
GO:0006482,protein demethylation,biological_process
GO:0052689,carboxylic ester hydrolase activity,molecular_function
GO:0042547,cell wall modification involved in multidimensional cell growth,biological_process
GO:0034756,regulation of iron ion transport,biological_process
GO:0052855,ADP-dependent NAD(P)H-hydrate dehydratase activity,molecular_function
GO:0007135,meiosis II,biological_process
GO:0051445,regulation of meiotic cell cycle,biological_process
GO:0047746,chlorophyllase activity,molecular_function
GO:0000784,"nuclear chromosome, telomeric region",cellular_component
GO:0016233,telomere capping,biological_process
GO:0010222,stem vascular tissue pattern formation,biological_process
GO:0004053,arginase activity,molecular_function
GO:0006527,arginine catabolic process,biological_process
GO:0016813,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amidines",molecular_function
GO:0005385,zinc ion transmembrane transporter activity,molecular_function
GO:0006829,zinc II ion transport,biological_process
GO:0046246,terpene biosynthetic process,biological_process
GO:0019433,triglyceride catabolic process,biological_process
GO:0005785,signal recognition particle receptor complex,cellular_component
GO:0004004,ATP-dependent RNA helicase activity,molecular_function
GO:0004822,isoleucine-tRNA ligase activity,molecular_function
GO:0006428,isoleucyl-tRNA aminoacylation,biological_process
GO:0050378,UDP-glucuronate 4-epimerase activity,molecular_function
GO:0009978,allene oxide synthase activity,molecular_function
GO:0010088,phloem development,biological_process
GO:0015220,choline transmembrane transporter activity,molecular_function
GO:0015871,choline transport,biological_process
GO:0090603,sieve element differentiation,biological_process
GO:0097218,sieve plate,cellular_component
GO:0006473,protein acetylation,biological_process
GO:0010189,vitamin E biosynthetic process,biological_process
GO:0010236,plastoquinone biosynthetic process,biological_process
GO:0051741,"2-methyl-6-phytyl-1,4-benzoquinone methyltransferase activity",molecular_function
GO:0009823,cytokinin catabolic process,biological_process
GO:0000812,Swr1 complex,cellular_component
GO:0035267,NuA4 histone acetyltransferase complex,cellular_component
GO:0043967,histone H4 acetylation,biological_process
GO:0043968,histone H2A acetylation,biological_process
GO:0015843,methylammonium transport,biological_process
GO:0045048,protein insertion into ER membrane,biological_process
GO:0004315,3-oxoacyl-[acyl-carrier-protein] synthase activity,molecular_function
GO:0000791,euchromatin,cellular_component
GO:0000795,synaptonemal complex,cellular_component
GO:0030870,Mre11 complex,cellular_component
GO:0001789,"G-protein coupled receptor signaling pathway, coupled to S1P second messenger",biological_process
GO:0005095,GTPase inhibitor activity,molecular_function
GO:0006571,tyrosine biosynthetic process,biological_process
GO:0010244,response to low fluence blue light stimulus by blue low-fluence system,biological_process
GO:0016247,channel regulator activity,molecular_function
GO:0042388,"gibberellic acid mediated signaling pathway, G-alpha-dependent",biological_process
GO:0051020,GTPase binding,molecular_function
GO:0046523,S-methyl-5-thioribose-1-phosphate isomerase activity,molecular_function
GO:0070125,mitochondrial translational elongation,biological_process
GO:0016428,tRNA (cytosine-5-)-methyltransferase activity,molecular_function
GO:0003721,telomerase RNA reverse transcriptase activity,molecular_function
GO:0008428,ribonuclease inhibitor activity,molecular_function
GO:0008948,oxaloacetate decarboxylase activity,molecular_function
GO:0047443,4-hydroxy-4-methyl-2-oxoglutarate aldolase activity,molecular_function
GO:0051252,regulation of RNA metabolic process,biological_process
GO:0008759,UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase activity,molecular_function
GO:0009636,response to toxic substance,biological_process
GO:0042178,xenobiotic catabolic process,biological_process
GO:0045038,protein import into chloroplast thylakoid membrane,biological_process
GO:0001671,ATPase activator activity,molecular_function
GO:0032781,positive regulation of ATPase activity,biological_process
GO:0015865,purine nucleotide transport,biological_process
GO:0000082,G1/S transition of mitotic cell cycle,biological_process
GO:0010377,guard cell fate commitment,biological_process
